id;manufacturer_name;reference;supplier_reference;ean13;description.language
1097;;39149;39149;8,43512E+12;"<P>Chaleco acolchado para perros de color beige. En la parte del lomo tiene una cremallera que permite hacer pasar la correa para unos paseos agradables con estilo. En la parte del abdomen tiene dos tiras de velcro que permiten ajustarlo al tamaño del perro. Un buen aislante del frío para tu mascota. </P>
<UL>
<LI>Talla XL (40 cm de largo), para perros grandes.</LI></UL>"
1098;;39150;39150;8,43512E+12;"<P>Chaleco reflectante para perros de color azul. El recubrimiento interior es de forro polar para aislar al perro del frío. En la parte abdominal tiene una hebilla que permite mantener el chaleco sujetado al perro. En la parte superior tiene una apertura para hacer pasar la correa. </P>
<UL>
<LI>Talla XS (20 cm de largo), para perros mini.</LI></UL>"
1099;;39151;39151;8,43512E+12;"<P>Chaleco reflectante para perros de color azul. El recubrimiento interior es de forro polar para aislar al perro del frío. En la parte abdominal tiene una hebilla que permite mantener el chaleco sujetado al perro. En la parte superior tiene una apertura para hacer pasar la correa. </P>
<UL>
<LI>Talla S (25 cm de largo), para perros pequeños.</LI></UL>"
1100;;39152;39152;8,43512E+12;"<P>Chaleco reflectante para perros de color azul. El recubrimiento interior es de forro polar para aislar al perro del frío. En la parte abdominal tiene una hebilla que permite mantener el chaleco sujetado al perro. En la parte superior tiene una apertura para hacer pasar la correa. </P>
<UL>
<LI>Talla M (30 cm de largo), para perros medianos.</LI></UL>"
1101;;39153;39153;8,43512E+12;"<P>Chaleco reflectante para perros de color azul. El recubrimiento interior es de forro polar para aislar al perro del frío. En la parte abdominal tiene una hebilla que permite mantener el chaleco sujetado al perro. En la parte superior tiene una apertura para hacer pasar la correa. </P>
<UL>
<LI>Talla L (35 cm de largo), para perros medianos y grandes.</LI></UL>"
1102;;39154;39154;8,43512E+12;"<P>Chaleco reflectante para perros de color azul. El recubrimiento interior es de forro polar para aislar al perro del frío. En la parte abdominal tiene una hebilla que permite mantener el chaleco sujetado al perro. En la parte superior tiene una apertura para hacer pasar la correa. </P>
<UL>
<LI>Talla XL (40 cm de largo), para perros grandes.</LI></UL>"
1103;;39155;39155;8,43512E+12;"<P>Chaleco reflectante para perros de color rojo. El recubrimiento interior es de forro polar para aislar al perro del frío. En la parte abdominal tiene una hebilla que permite mantener el chaleco sujetado al perro. En la parte superior tiene una apertura para hacer pasar la correa. </P>
<UL>
<LI>Talla XS (20 cm de largo), para perros mini.</LI></UL>"
1104;;39156;39156;8,43512E+12;"<P>Chaleco reflectante para perros de color rojo. El recubrimiento interior es de forro polar para aislar al perro del frío. En la parte abdominal tiene una hebilla que permite mantener el chaleco sujetado al perro. En la parte superior tiene una apertura para hacer pasar la correa. </P>
<UL>
<LI>Talla S (25 cm de largo), para perros pequeños. </LI></UL>"
1105;;39157;39157;8,43512E+12;"<P>Chaleco reflectante para perros de color rojo. El recubrimiento interior es de forro polar para aislar al perro del frío. En la parte abdominal tiene una hebilla que permite mantener el chaleco sujetado al perro. En la parte superior tiene una apertura para hacer pasar la correa. </P>
<UL>
<LI>Talla M (30 cm de largo), para perros medianos.</LI></UL>"
1106;;39158;39158;8,43512E+12;"<P>Chaleco reflectante para perros de color rojo. El recubrimiento interior es de forro polar para aislar al perro del frío. En la parte abdominal tiene una hebilla que permite mantener el chaleco sujetado al perro. En la parte superior tiene una apertura para hacer pasar la correa. </P>
<UL>
<LI>Talla L (35 cm de largo), para perros medianos y grandes.</LI></UL>"
1107;;39159;39159;8,43512E+12;"<P>Chaleco reflectante para perros de color rojo. El recubrimiento interior es de forro polar para aislar al perro del frío. En la parte abdominal tiene una hebilla que permite mantener el chaleco sujetado al perro. En la parte superior tiene una apertura para hacer pasar la correa. </P>
<UL>
<LI>Talla XL (40 cm de largo), para perros grandes.</LI></UL>"
643;;17537;17537;8,43512E+12;"<P>Tirador deslizante de cuerda de montaña. Ancho de cuello ajustable con elementos reflectantes. Sirve como correa de paseo. El ancho de cuello se puede regular en función de cuanta tensión se ejerza en el tirador.</P>
<P>Utilizar con precaución. Desde Arquivet recomendamos un uso adecuado a la actividad, responsable y siempre pensando en el bienestar del animal. </P>
<P>Tamaño: 1,3cm de diámetro x 1,2m de largo.<BR>Color: rojo. </P>"
644;;17538;17538;8,43512E+12;"<P>Tirador deslizante de cuerda de montaña. Ancho de cuello ajustable con elementos reflectantes. Sirve como correa de paseo. El ancho de cuello se puede regular en función de cuanta tensión se ejerza en el tirador.</P>
<P>Utilizar con precaución. Desde Arquivet recomendamos un uso adecuado a la actividad, responsable y siempre pensando en el bienestar del animal. </P>
<P>Tamaño: 1,3cm de diámetro x 1,2m de largo.<BR>Color: negro. </P>"
653;OUTLET;17572;17572;8,43512E+12;"<P>Tirador cuerda de paseo de montaña con ancho de cuello ajustable con elementos reflectantes. Sirve como correa de paseo. El ancho de cuello se puede regular en función de cuanta tensión se ejerza en el tirador.</P>
<P>Utilizar con precaución. Desde Arquivet recomendamos un uso adecuado a la actividad, responsable y siempre pensando en el bienestar del animal. </P>
<P>Tamaño: 1cm de diámetro x 1,5m de largo.<BR>Color: rojo. </P>"
655;OUTLET;17574;17574;8,43512E+12;"<P>Tirador deslizante de cuerda de montaña. Ancho de cuello ajustable con elementos reflectantes. Sirve como correa de paseo. El ancho de cuello se puede regular en función de cuanta tensión se ejerza en el tirador.</P>
<P>Utilizar con precaución. Desde Arquivet recomendamos un uso adecuado a la actividad, responsable y siempre pensando en el bienestar del animal. </P>
<P>Tamaño: 1cm de diámetro x 1,5m de largo.<BR>Color: naranja. </P>"
656;OUTLET;17575;17575;8,43512E+12;"<P>Tirador deslizante de cuerda de montaña. Ancho de cuello ajustable con elementos reflectantes. Sirve como correa de paseo. El ancho de cuello se puede regular en función de cuanta tensión se ejerza en el tirador.</P>
<P>Utilizar con precaución. Desde Arquivet recomendamos un uso adecuado a la actividad, responsable y siempre pensando en el bienestar del animal. </P>
<P>Tamaño: 1,2cm de diámetro x 1,5m de largo.<BR>Color: naranja. </P>"
657;OUTLET;17576;17576;8,43512E+12;"<P>Tirador deslizante de cuerda de montaña. Ancho de cuello ajustable con elementos reflectantes. Sirve como correa de paseo. El ancho de cuello se puede regular en función de cuanta tensión se ejerza en el tirador.</P>
<P>Utilizar con precaución. Desde Arquivet recomendamos un uso adecuado a la actividad, responsable y siempre pensando en el bienestar del animal. </P>
<P>Tamaño: 1cm de diámetro x 1,5m de largo.<BR>Color: lila. </P>"
658;OUTLET;17577;17577;8,43512E+12;"<P>Tirador deslizante de cuerda de montaña. Ancho de cuello ajustable con elementos reflectantes. Sirve como correa de paseo. El ancho de cuello se puede regular en función de cuanta tensión se ejerza en el tirador.</P>
<P>Utilizar con precaución. Desde Arquivet recomendamos un uso adecuado a la actividad, responsable y siempre pensando en el bienestar del animal. </P>
<P>Tamaño: 1,2cm de diámetro x 1,5m de largo.<BR>Color: lila. </P>"
670;;17740;17740;8,43512E+12;"<P>Excelente para salir a correr con nuestro amigo peludo. Un compañero único que agradecerá estos <STRONG>momentos de calidad corriendo a tu lado</STRONG>. Ajustando su ritmo a tu ritmo. Él, siempre se quedará contigo. </P>
<P>Puedes combinar la correa con un collar pero<STRONG> lo mejor es utilizar un arnés</STRONG>, ya que así el perro comprende que ha de tirar, mientras que un collar sería más bien para pasear.</P>
<P><STRONG>MANOS LIBRES</STRONG>:&nbsp;Las manos siempre estarán libres al correr, caminar y pasear con su perro. Esta correa de perro previene la tensión del hombro y problemas de espalda. La correa del perro con amortiguador absorbe los tirones de su perro.</P>
<P><STRONG>REFLECTANTES:</STRONG>&nbsp;Gracias a las costuras reflectantes en la correa para perros y en el cinturón&nbsp;de seguridad, conseguimos un cierta visibilidad&nbsp;durante el atardecer.</P>
<P><STRONG>Corriendo&nbsp;junto a&nbsp;tu perro, seguro que os pondréis en forma de una manera saludable</STRONG></P>"
1391;Xtreme Dog;17772;17772;8,43512E+12;La correa tirador para perros ROMA de color naranja está pensada para mantener el control de tu perro durante el paseo. Tiene una zona de agarre reforzada para que, en caso de tirón, soporte la fuerza del peludo. Tiene motivos reflectantes a lo largo de la correa.
1395;Xtreme Dog;17776;17776;8,43512E+12;La correa tirador para perros ROMA de color naranja está pensada para mantener el control de tu perro durante el paseo. Tiene una zona de agarre reforzada para que, en caso de tirón, soporte la fuerza del peludo. Tiene motivos reflectantes a lo largo de la correa.
1399;Xtreme Dog;17780;17780;8,43512E+12;La correa tirador para perros ROMA de color rosa está pensada para mantener el control de tu perro durante el paseo. Tiene una zona de agarre reforzada para que, en caso de tirón, soporte la fuerza del peludo. Tiene motivos reflectantes a lo largo de la correa.
1403;Xtreme Dog;17784;17784;8,43512E+12;La correa tirador para perros ROMA de color lila está pensada para mantener el control de tu perro durante el paseo. Tiene una zona de agarre reforzada para que, en caso de tirón, soporte la fuerza del peludo. Tiene motivos reflectantes a lo largo de la correa.
1410;Xtreme Dog;17791;17791;8,43512E+12;La correa tirador para perros PIEMONTE de color rosa es una buena opción para paseos con tu perro. Es robusta y está reforzada para aguantar tirones de tu peludo. En la zona del nudo para agarrar y en la zona de enganche con el collar o el arnés tiene un refuerzo en la unión para das más fuerza. El mosquetón es de tamaño considerable y robusto. Tiene motivos reflectantes. Para perros pequeños.
1411;Xtreme Dog;17792;17792;8,43512E+12;La correa tirador para perros PIEMONTE de color rosa es una buena opción para paseos con tu perro. Es robusta y está reforzada para aguantar tirones de tu peludo. En la zona del nudo para agarrar y en la zona de enganche con el collar o el arnés tiene un refuerzo en la unión para das más fuerza. El mosquetón es de tamaño considerable y robusto. Tiene motivos reflectantes. Para perros medianos y grandes.
1418;Xtreme Dog;17799;17799;8,43512E+12;La correa tirador para perros PIEMONTE de color lila es una buena opción para paseos con tu perro. Es robusta y está reforzada para aguantar tirones de tu peludo. En la zona del nudo para agarrar y en la zona de enganche con el collar o el arnés tiene un refuerzo en la unión para das más fuerza. El mosquetón es de tamaño considerable y robusto. Tiene motivos reflectantes. Para perros pequeños.
1419;Xtreme Dog;17800;17800;8,43512E+12;La correa tirador para perros PIEMONTE de color lila es una buena opción para paseos con tu perro. Es robusta y está reforzada para aguantar tirones de tu peludo. En la zona del nudo para agarrar y en la zona de enganche con el collar o el arnés tiene un refuerzo en la unión para das más fuerza. El mosquetón es de tamaño considerable y robusto. Tiene motivos reflectantes. Para perros medianos y grandes.
1426;Xtreme Dog;17807;17807;8,43512E+12;La correa tirador para perros PIEMONTE de color azul es una buena opción para paseos con tu perro. Es robusta y está reforzada para aguantar tirones de tu peludo. En la zona del nudo para agarrar y en la zona de enganche con el collar o el arnés tiene un refuerzo en la unión para das más fuerza. El mosquetón es de tamaño considerable y robusto. Tiene motivos reflectantes. Para perros pequeños.
1427;Xtreme Dog;17808;17808;8,43512E+12;La correa tirador para perros PIEMONTE de color azul es una buena opción para paseos con tu perro. Es robusta y está reforzada para aguantar tirones de tu peludo. En la zona del nudo para agarrar y en la zona de enganche con el collar o el arnés tiene un refuerzo en la unión para das más fuerza. El mosquetón es de tamaño considerable y robusto. Tiene motivos reflectantes. Para perros medianos y grandes.
1434;Xtreme Dog;17815;17815;8,43512E+12;La correa tirador para perros PIEMONTE de color rojo es una buena opción para paseos con tu perro. Es robusta y está reforzada para aguantar tirones de tu peludo. En la zona del nudo para agarrar y en la zona de enganche con el collar o el arnés tiene un refuerzo en la unión para das más fuerza. El mosquetón es de tamaño considerable y robusto. Tiene motivos reflectantes. Para perros pequeños.
1435;Xtreme Dog;17816;17816;8,43512E+12;La correa tirador para perros PIEMONTE de color rojo es una buena opción para paseos con tu perro. Es robusta y está reforzada para aguantar tirones de tu peludo. En la zona del nudo para agarrar y en la zona de enganche con el collar o el arnés tiene un refuerzo en la unión para das más fuerza. El mosquetón es de tamaño considerable y robusto. Tiene motivos reflectantes. Para perros medianos y grandes.
1436;Natural Cat Food;1050;1050;8,43512E+12;"<P><STRONG>COMPOSICIÓN:</STRONG> Carne fresca de pavo (27%). Pollo deshidratado (21%). Arroz. Guisantes. Maíz. Aceite de pollo. Levaduras. Hidrolizado de hígado de pollo. Pulpa de remolacha. Proteína de arroz. Manzana deshidratada. Aceite de pescado. Cloruro de sodio. Fosfato monocálcico. Brócoli deshidratado. Zanahoria deshidratada. Achicoria (fuente de FOS). Yucca Schidigera. </P>
<P><STRONG>COMPONENTES ANALÍTICOS:</STRONG> Proteína bruta 32,50%. Aceites y grasas brutos 17,50%. Ácidos grasos omega-3 0,3%. Ácidos grasos omega-6 4%. EPA+DHA 100 mg/kg. Fibras brutas 2,50%. Ceniza bruta 7,80%. Calcio 1,30%. Fósforo 1,20%. Humedad 9%. </P>
<P><STRONG>ADITIVOS NUTRICIONALES:</STRONG> Vitamina A 20.000 UI/kg. Vitamina D3 2.000 UI/kg. Vitamina E 200 mg/kg. Hierro (sulfato ferroso monohidratado) 75 mg/kg. Yodo (yoduro potásico) 3,50 mg/kg. Cobre (sulfato cúprico pentahidratado) 10 mg/kg. Manganeso (sulfato manganoso monohidratado) 7,50 mg/kg. Zinc (óxido de zinc) 120 mg/kg. Selenio (selenito de sodio) 0,12 mg/kg. <BR><STRONG>ADITIVOS TECNOLÓGICOS:</STRONG> Extractos de tocoferol de aceites vegetales 230 mg/kg. </P>
<P><STRONG>MODO DE EMPLEO:</STRONG> El cambio de alimento debe hacerse de forma gradual durante 7 días. Cuando el gatito es muy joven (destete) hasta los 4 meses, suministre el alimento 4 ó 5 veces al día, mezclándolo con agua templada en proporción de 1 parte de agua por 3 partes de alimento. Retire el producto sobrante al poco tiempo. A partir de los 6 meses a un año de vida, reduzca a 2 tomas diarias de forma paulatina. </P>
<UL>
<LI>Los gatos deben disponer siempre de agua limpia y fresca. </LI>
<LI>Conservar en lugar fresco y seco.</LI></UL>"
